file,line,category,text_repr
trading_bot.py,7691,string/docstring,"'            log.debug(f""[WS 泥닿껐?듬낫] {ticker} 二쇰Ц踰덊샇={order_no} ??pending 誘몃ℓ移?(?대? 泥섎━??"")'"
trading_bot.py,7696,comment,'        # broker_pos 援ъ꽦 (WS 泥닿껐媛 湲곗?)'
trading_bot.py,7746,comment,'        # partial fill? 泥닿껐 ?섎웾留?position?쇰줈 留뚮뱾怨??붾웾? TTL ?숈븞 pending ?좎?'
trading_bot.py,7764,comment,'        # ?붾젅洹몃옩 泥닿껐 ?뺤씤 (KR: ??/ US: ?щ윭)'
trading_bot.py,7783,string/docstring,"'            f""[WS 泥닿껐?듬낫] {ticker} {filled_qty}二?@{log_price} ""'"
trading_bot.py,7784,string/docstring,"'            f""| 二쇰Ц踰덊샇={order_no} | market={market} | pending?뭚illed ?꾨즺""'"
trading_bot.py,7789,comment,'            return _ENTRY_SCAN_OPENING_INTERVAL_MIN * 60   # 媛쒖옣: 2遺?(KR/US ?숈씪)'
trading_bot.py,7810,string/docstring,"'            log.error(f""[housekeeping ?ㅻ쪟] {market}: {_hk_e}"", exc_info=True)'"
trading_bot.py,7824,string/docstring,"'            f""[{market} ?뷀듃由??ㅼ틪] interval={int(interval_sec/60)}遺?""'"
trading_bot.py,7825,string/docstring,"'            f""(?μ큹 {_ENTRY_SCAN_OPENING_MIN}遺?{_ENTRY_SCAN_OPENING_INTERVAL_MIN}遺? ?댄썑={_regular_min}遺?""'"
trading_bot.py,7830,string/docstring,"'            log.error(f""[entry_scan ?ㅻ쪟] {market}: {_es_e}"", exc_info=True)'"
trading_bot.py,7844,string/docstring,"'            log.info(f""[{market} ?뺤떆 ?ъ뒪?щ━???ㅽ궢] {e}"")'"
trading_bot.py,7847,string/docstring,'        ?쇰큺 OHLCV 罹먯떆 ??TTL ???ъ슂泥??앸왂.'
trading_bot.py,7849,string/docstring,'          1. 硫붾え由?罹먯떆(TTL) ???덉쑝硫?利됱떆 諛섑솚'
trading_bot.py,7850,string/docstring,'          2. price CSV ?덉쑝硫?濡쒕뱶 (?섏쭛湲곌? 誘몃━ ??ν븳 寃?'
trading_bot.py,7851,string/docstring,"'          3. ?놁쑝硫?get_daily_ohlcv() on-demand 議고쉶 ??CSV ?곸냽 ???        """"""'"
trading_bot.py,7858,comment,'        # CSV ?뚯씪 寃쎈줈'
trading_bot.py,7866,comment,'                # CSV媛 ?덈Т ?ㅻ옒?먭굅?????섍? 遺議깊븯硫?on-demand fetch濡?蹂댁셿'
trading_bot.py,7879,string/docstring,"'                    log.debug(f""[OHLCV] {ticker} CSV {len(df)}??遺議???on-demand 蹂댁셿"")'"
trading_bot.py,7882,comment,'        # on-demand 議고쉶'
trading_bot.py,7886,comment,'            # CSV ?곸냽 ???(?ㅼ쓬 ?ㅽ뻾遺???뚯씪?먯꽌 ?쎌쓬)'
trading_bot.py,7896,string/docstring,"'                log.debug(f""[OHLCV CSV ????ㅽ뙣] {ticker}: {_e}"")'"
trading_bot.py,7939,string/docstring,"'                f""[{market}] startup guard ??session_open ??{_since_open:.0f}s 寃쎄낵 ""'"
trading_bot.py,7940,string/docstring,"'                f""(理쒖냼 {_guard_sec:.0f}s ?湲?以? ??cycle ?ㅽ궢""'"
trading_bot.py,7944,comment,'        # ?? ?μ쟾 SELL ?덉빟 ??泥섎━ (startup guard ?댁젣 吏곹썑 1?? ?????????????'
trading_bot.py,7948,string/docstring,"'                _log_risk(""warning"", f""[?μ쟾 SELL ?? {market} 釉뚮줈而??숆린??遺덉떊 ?곹깭 ???덉빟 留ㅻ룄 ?꾨? 蹂대쪟"")'"
trading_bot.py,7951,string/docstring,"'                _log_flow(""info"", f""[?μ쟾 SELL ?? {market} {len(sell_queue)}嫄?留ㅻ룄 ?ㅽ뻾"")'"
trading_bot.py,7956,comment,'                        # ???앹꽦 ?쒖젏??current_price??援ы솚??湲곗??????덉쑝誘濡?                        # ?ㅼ젣 ?ㅽ뻾 ?쒖젏??price_cache(理쒖떊 ?섏쑉 諛섏쁺) ?곗꽑 ?ъ슜'
trading_bot.py,7966,string/docstring,"'                        log.error(f""[?μ쟾 SELL ?ㅽ뙣] {_sq_tk}: {_sqe}"")'"
trading_bot.py,7981,string/docstring,"'            """"""醫낅ぉ蹂?ML row 怨듯넻 ?꾨뱶 議곕┰""""""'"
trading_bot.py,8060,string/docstring,"'            f""[{market} ?ъ씠??{now_str}] 紐⑤뱶:{mode} size:{size_pct}% | ""'"
trading_bot.py,8063,comment,'        # 遺꾩꽍媛 ?됯퇏 confidence 怨꾩궛 ???좊ː????쑝硫??좉퇋 吏꾩엯 李⑤떒'
trading_bot.py,8072,string/docstring,"'            log.info(f""[{market}] ??? 遺꾩꽍媛 confidence ({_avg_conf:.2f} < {_MIN_ENTRY_CONF}) ???좉퇋 吏꾩엯 ???ъ씠???ㅽ궢"")'"
trading_bot.py,8074,comment,'        # US ?꾩슜: VIX 30遺꾨쭏???μ쨷 媛깆떊 (寃쎄퀎 吏꾨룞 諛⑹? ?꾪빐 VIX留?媛깆떊)'
trading_bot.py,8086,string/docstring,"'                        log.info(f""[VIX 媛깆떊] {_vix_prev:.1f} ??{_vix_live:.1f}"")'"
trading_bot.py,8088,string/docstring,"'                    log.debug(f""[VIX 媛깆떊 ?ㅽ뙣] {_ve}"")'"
trading_bot.py,8089,comment,'        self._ca_context_last = _ca_context   # param_tuner媛 李몄“'
trading_bot.py,8092,string/docstring,"'            log.debug(f""[{market}] cross-asset 蹂댁젙 ?곸슜 | {_fear_label} | ""'"
trading_bot.py,8095,comment,'        # KR ?꾨왂 ?곗꽑?쒖쐞: 遺꾩꽍媛 ?ㅼ닔寃??꾨왂??留??욎쑝濡??щ┛ ??湲곕낯 ?쒖꽌 ?좎?.'
trading_bot.py,8096,comment,'        # continuation? 媛쒖옣 珥덈컲 ?덉쇅 ?좏샇??湲곕낯 ?쒖꽌???ｌ? ?딄퀬 蹂꾨룄 議곌굔?쇰줈留??덉슜?쒕떎.'
trading_bot.py,8111,comment,'        # US ?꾨왂 ?곗꽑?쒖쐞: 遺꾩꽍媛 ?ы몴 ?꾨왂 ??mean_reversion ??gap_pullback'
trading_bot.py,8112,comment,"'        # momentum/VB 紐⑤몢 disabled?대?濡?base??mean_reversion, gap_pullback 怨좎젙'"
trading_bot.py,8124,comment,'        _pending_signals: list[dict] = []   # ?ъ씠?????좏샇 ?섏쭛 ???뺣젹 ???ㅽ뻾'
trading_bot.py,8127,comment,'                # ?몄뀡 ??二쇰Ц 李⑤떒 醫낅ぉ ?ㅽ궢 (KR/US 怨듯넻 ??留ㅻℓ遺덇?/3?뚯뿰??500?ㅻ쪟)'
trading_bot.py,8141,string/docstring,"'                    log.info(f""[二쇰Ц李⑤떒 {market}] {ticker} ??{_order_blk}"")'"
trading_bot.py,8173,string/docstring,"'                            f""??醫낅ぉ 援먯껜""'"
trading_bot.py,8186,string/docstring,"'                            log.info(f""[醫낅ぉ 援먯껜] {market} {ticker} ??{replacement}"")'"
trading_bot.py,8192,string/docstring,"'                            log.warning(f""[醫낅ぉ 援먯껜 ?ㅽ뙣] {market} {ticker} ???泥??꾨낫 ?놁쓬"")'"
trading_bot.py,8209,comment,'                # ?댁쟾 ?뺤긽媛 ?鍮?30% 珥덇낵 愿대━ ??KIS API outlier 諛⑹뼱'
trading_bot.py,8212,comment,'                    # KR: 1???ъ“???쒕룄 ??API ?몄씠利?vs ?ㅼ젣 湲됰벑 援щ텇'
trading_bot.py,8218,comment,'                                # ?ъ“??寃곌낵媛 ?뺤긽 ??泥?議고쉶媛 ?ㅻ쪟??? ?뺤긽 媛寃??ъ슜'
trading_bot.py,8221,string/docstring,"'                                    f""first={price:,} retry={_retry_px:,} ???뺤긽媛 ?ъ슜""'"
trading_bot.py,8229,comment,'                                # outlier ?꾨떂?쇰줈 泥섎━ ???꾨옒 skip 釉붾줉 嫄대꼫?'
trading_bot.py,8230,comment,'                                # (continue瑜?_outer if ?덉뿉???몄텧?????놁쑝誘濡??뚮옒洹??ъ슜)'
trading_bot.py,8235,string/docstring,"'                                    f""retry={_retry_px:,} ??愿대━ ???댁긽移??뺤젙""'"
trading_bot.py,8250,string/docstring,"'                            f""愿대━ {abs(price-_prev_price)/_prev_price*100:.1f}% ???ㅽ궢 ({cnt}/{_MAX_OUTLIER}??""'"
trading_bot.py,8264,string/docstring,"'                                log.info(f""[醫낅ぉ 援먯껜] {market} {ticker} ??{_replacement} (outlier {cnt}??"")'"
trading_bot.py,8270,string/docstring,"'                                log.warning(f""[醫낅ぉ 援먯껜 ?ㅽ뙣] {market} {ticker} ???泥??꾨낫 ?놁쓬"")'"
trading_bot.py,8286,comment,"'                self._invalid_price_count.pop(ticker, None)  # ?뺤긽 媛寃??섏떊 ??移댁슫??由ъ뀑'"
trading_bot.py,8290,comment,'                # US??VTS?먯꽌 WS ?쒖꽭 誘몄궗??/ ?ㅼ쟾?먯꽌??WS ?깆쑝濡?price_cache ?낅뜲?댄듃??                # ??寃쎌슦 紐⑤몢 scan ??polling 媛寃⑹쑝濡?OR 洹쇱궗 ?꾩쟻 (?ㅼ쟾 WS ?깆? _on_tick?먯꽌 蹂꾨룄 ?꾩쟻)'
trading_bot.py,8318,string/docstring,"'                    log.debug(f""  [{ticker}] HALT 紐⑤뱶 ???좉퇋吏꾩엯 ?ㅽ궢"")'"
trading_bot.py,8357,string/docstring,"'                            f""  [{ticker}] WATCH_ONLY({ _watch_bucket }) ??trade_ready ?꾨떂 ???좉퇋吏꾩엯 ?ㅽ궢""'"
trading_bot.py,8360,comment,'                # ?몃쾭??ETF???쎌꽭(MILD_BEAR ?댄븯) 紐⑤뱶?먯꽌留?留ㅼ닔 ?덉슜'
trading_bot.py,8364,string/docstring,"'                    log.debug(f""  [{ticker}] ?몃쾭??ETF ???쎌꽭 紐⑤뱶 ?꾨떂({mode}) ???ㅽ궢"")'"
trading_bot.py,8368,string/docstring,"'                    log.debug(f""  [{ticker}] 釉붾옓?꾩썐 ?쒓컙 ???ㅽ궢"")'"
trading_bot.py,8374,string/docstring,"'                    log.debug(f""  [{ticker}] 吏꾩엯 李⑤떒 以?(荑⑤떎??"")'"
trading_bot.py,8402,string/docstring,"'                    log.debug(f""  [{ticker}] ?뱀씪 ?숈씪 醫낅ぉ 泥닿껐 ?대젰 ?덉쓬 ???ъ쭊???ㅽ궢"")'"
trading_bot.py,8411,string/docstring,"'                    log.debug(f""  [{ticker}] confidence 遺議?({_avg_conf:.2f} < {_MIN_ENTRY_CONF}) ???좉퇋 吏꾩엯 ?ㅽ궢"")'"
trading_bot.py,8438,string/docstring,"'                    log.debug(f""  [{ticker}] 釉뚮줈而??고???蹂댁쑀以????ъ쭊???ㅽ궢"")'"
trading_bot.py,8470,string/docstring,"'                    log.debug(f""  [{ticker}] 吏꾩엯遺덇?: {reason}"")'"
trading_bot.py,8497,string/docstring,"'                    log.debug(f""  [{ticker}] 誘몄껜寃?二쇰Ц 議댁옱 ???ъ＜臾??ㅽ궢"")'"
trading_bot.py,8499,comment,'                # ?쒖옣蹂??덉궛 珥덇낵 ?뺤씤'
trading_bot.py,8519,string/docstring,"'                    log.debug(f""  [{ticker}] ?덉궛 ?뚯쭊 (?붿뿬 {avail:,.0f}??< {risk_price:,.0f}?? ???ㅽ궢"")'"
trading_bot.py,8523,string/docstring,"'                    log.debug(f""  [{ticker}] 罹붾뱾 ?놁쓬"")'"
trading_bot.py,8525,comment,'                # ?? ?μ쨷 ?꾩떆 ?뱀씪遊?二쇱엯 (KR/US 怨듯넻) ???????????????????'
trading_bot.py,8526,comment,'                # CSV 留덉?留??됱? ?댁젣 醫낃? 湲곗?. ?μ쨷?먮뒗 ?ㅻ뒛 price_info(open/'
trading_bot.py,8527,comment,'                # high/low/close/volume)瑜??꾩떆 罹붾뱾濡?異붽???吏?쒕? ?뱀씪 湲곗??쇰줈'
trading_bot.py,8528,comment,'                # ?ш퀎?? ??留덇컧 ??price_collector媛 ?ㅼ젣 ?쇰큺??CSV????ν븯硫?                # ?ㅼ쓬 TTL 媛깆떊 ???먮룞?쇰줈 ?ㅼ젣 遊됱쑝濡??泥대맖.'
trading_bot.py,8529,comment,'                # US??KST ?먯젙???섏뼱??ET 湲곗? ?좎쭨瑜??ъ슜???щ컮瑜?嫄곕옒??諛섏쁺.'
trading_bot.py,8530,comment,'                _vol_missing = False   # today-bar 二쇱엯 ??珥덇린????二쇱엯 釉붾줉 ?덉뿉??True濡???뼱?'
trading_bot.py,8539,comment,'                    # CSV???ㅻ뒛 ?좎쭨媛 ?덉뼱??OHLC ?꾨? ?숈씪(pre-open 遺덉셿???곗씠???대㈃'
trading_bot.py,8548,comment,'                            # ?ㅻ뒛 遊됱씠 ?대? CSV???덉쓬(price_collector ?좉린濡? ??live vol ?꾨씫 ?щ???蹂꾨룄 ?뺤씤'
trading_bot.py,8558,comment,'                        # WS tick ?꾩쟻 怨좉?/?媛濡?蹂댁젙 ??KIS API媛 intraday H/L 誘몄젣怨????덉텧'
trading_bot.py,8570,string/docstring,"'                            log.debug(f""[?뱀씪遊?二쇱엯 ?ㅽ궢 {market}] {ticker} ?⑥씪媛遊?媛?뾾?????쒖쇅"")'"
trading_bot.py,8574,string/docstring,"'                                    f""[?뱀씪遊?媛?＜??{market}] {ticker} ?⑥씪媛遊됱씠??媛??덉쓬""'"
trading_bot.py,8583,comment,'                                # 理쒓렐 20??hist vol ?됯퇏?쇰줈 異붿젙 (?몄뀡 吏꾪뻾瑜?諛섏쁺)'
trading_bot.py,8587,comment,'                                # ?몄뀡 吏꾪뻾瑜?횞 hist_avg ???꾩옱源뚯? ?볦???嫄곕옒??異붿젙 (?섑븳 20%)'
trading_bot.py,8610,string/docstring,"'                                f""[?뱀씪遊?二쇱엯 {market}] {ticker} ""'"
trading_bot.py,8616,string/docstring,"'                    log.warning(f""  [{ticker}] ?좏샇怨꾩궛 遺덇? ???좏슚??{len(sig_df)}媛?(理쒖냼 {self._MIN_SIGNAL_ROWS})"")'"
trading_bot.py,8629,string/docstring,"'                    """"""adaptive_params + cross-asset + Claude 寃???듯빀 ?ы띁.""""""'"
trading_bot.py,8630,comment,'                    # param_tuner 罹먯떆 ?곗꽑 (罹먯떆 ?놁쑝硫?adaptive_params 湲곕낯)'
trading_bot.py,8637,comment,'                    # ?μ큹諛?opening window ?먮떒????gap_pullback.signal()???ъ슜'
trading_bot.py,8658,string/docstring,"'                        return f""OR?뚮┝: ?꾨왂 鍮꾪솢??{market} {mode})""'"
trading_bot.py,8667,string/docstring,"'                            return f""OR?뚮┝: OR ?뺤꽦以?{int(_elapsed)}遺?{int(_or_minutes)}遺?""'"
trading_bot.py,8670,string/docstring,"'                        return f""OR?뚮┝: 吏꾩엯李?醫낅즺({int(_elapsed)}遺?""'"
trading_bot.py,8686,string/docstring,"'                        return f""媛?닃由? ?꾨왂 鍮꾪솢??{market} {mode})""'"
trading_bot.py,8721,string/docstring,"'                        return f""?됯퇏?뚭?: ?꾨왂 鍮꾪솢??{market} {mode})""'"
trading_bot.py,8738,string/docstring,"'                        return f""蹂?숈꽦?뚰뙆: ?꾨왂 鍮꾪솢??{market} {mode})""'"
trading_bot.py,8752,string/docstring,'                    none_detail 臾몄옄?댁뿉??rejection_reason / volume_state 遺꾨쪟.'
trading_bot.py,8759,string/docstring,"'                      1. or_forming        ??OR ?꾩쭅 ?뺤꽦 以?(?쒓컙 臾몄젣, ?湲??꾩슂)'"
trading_bot.py,8760,string/docstring,'                      2. momentum_wait     ??momentum ?쒓컙 寃뚯씠??誘명넻怨?(?뺤긽 ?湲?'
trading_bot.py,8762,string/docstring,'                      4. gap_insufficient  ??媛?議곌굔 誘몄땐議?                      5. volume_low        ??嫄곕옒??遺議?                      6. pullback_missing  ???뚮┝ 議곌굔 誘몄땐議?                      7. highpoint_missing ???좉퀬媛/異붿꽭 遺議?                      8. strategy_disabled ??VB ???꾨왂 鍮꾪솢??(理쒗븯??????긽 ?④퍡 諛쒖깮)'
trading_bot.py,8763,string/docstring,"'                      9. signal_not_met    ??湲고? 誘몄땐議?                    """"""'"
trading_bot.py,8767,comment,'                    # 1. OR ?뺤꽦以????꾩쭅 OR 誘몄셿??(?쒓컙 寃뚯씠?? 媛??紐낇솗???먯씤)'
trading_bot.py,8773,comment,'                    # 3. vol ?곗씠???꾨씫 (?몃? 二쇱엯 ?뚮옒洹??곗꽑)'
trading_bot.py,8777,comment,'                    # 嫄곕옒??遺꾩꽍 ??媛?닃由?OR?뚮┝/蹂??怨듯넻 ?⑦꽩 + ?곗냽吏꾩엯 ?꾩슜 ?⑦꽩 紐⑤몢 ?ㅼ틪'
trading_bot.py,8778,comment,"'                    # ?꾨왂 ?섎굹?쇰룄 vol=?쀬씠硫?volume_low, ?꾨왂 vol=0/1?대㈃ data_missing'"
trading_bot.py,8779,comment,'                    _vol_fail = False   # ?대뒓 ?꾨왂?대뱺 vol 誘몃떖'
trading_bot.py,8780,comment,'                    _vol_found = False  # ?대뒓 ?꾨왂?대뱺 vol ?⑦꽩 諛쒓껄'
trading_bot.py,8781,comment,'                    # ?쒖? ?뺤떇: vol=ratio(紐⑺몴>X)???? (媛?닃由?OR?뚮┝/蹂??'
trading_bot.py,8783,string/docstring,"'                        r""媛?닃由?^|]*?vol=([0-9.]+)\\(紐⑺몴>[0-9.]+\\)(????"",'"
trading_bot.py,8784,string/docstring,"'                        r""OR?뚮┝[^|]*?vol=([0-9.]+)\\(紐⑺몴>[0-9.]+\\)(????"",'"
trading_bot.py,8785,string/docstring,"'                        r""蹂??^|]*?vol=([0-9.]+)\\(紐⑺몴>[0-9.]+\\)(????"",'"
trading_bot.py,8797,comment,'                            break  # data_missing???뺤젙?섎㈃ ??蹂??꾩슂 ?놁쓬'
trading_bot.py,8800,comment,'                    # ?곗냽吏꾩엯 ?꾩슜 ?뺤떇: vol=????ratio)'
trading_bot.py,8801,string/docstring,"'                    _cvm = _re.search(r""?곗냽吏꾩엯[^|]*?vol=(????\\(([0-9.]+)\\)"", detail)'"
trading_bot.py,8830,comment,'                    # 8. ?꾨왂 鍮꾪솢??(VB ????理쒗븯?? ??긽 none_detail???ы븿?????덉쓬)'
trading_bot.py,8961,comment,"'                    # US: 遺꾩꽍媛 ?ы몴 ?꾨왂 ?곗꽑, volatility_breakout ?대갚'"
trading_bot.py,9018,comment,'                # ?쒖꽦??異붿쟻 ???쒖옣蹂??몃씪??援먯껜 湲곗??쇰줈 ?쒖슜'
trading_bot.py,9064,comment,'                                # 援먯껜 醫낅ぉ 60遺?荑⑤떎???깅줉'
trading_bot.py,9074,string/docstring,"'                                log.info(f""[?몃씪?멸탳泥?{market}] {ticker}({_swap_label}) ??{_new}"")'"
trading_bot.py,9114,comment,'                        # KR momentum ?쒓컙 寃뚯씠????泥?踰덉㎏ 釉붾줉怨??숈씪?섍쾶 ??뼱?뚯?'
trading_bot.py,9176,comment,'                    # ?μ큹諛??꾨낫 濡쒓퉭 ???좏샇 ?놁쓬?댁?留?opening window ??媛?3%+ 醫낅ぉ 異붿쟻'
trading_bot.py,9239,comment,'                    # ML DB: NO_SIGNAL 湲곕줉 (?꾨왂蹂?near-miss ?ы븿)'
trading_bot.py,9282,comment,'                # HALT/DEFENSIVE: ??留덉폆 吏꾩엯 李⑤떒'
trading_bot.py,9283,comment,'                # CAUTIOUS_BEAR ?댄븯: US ?좉퇋 吏꾩엯 李⑤떒 (VIX 湲됰벑 援ш컙 ?ㅼ쬆 ?먯떎 諛⑹?)'
trading_bot.py,9322,string/docstring,"'                    log.debug(f""  [{ticker}] {strategy_name} ?좏샇 ??{mode} 紐⑤뱶 吏꾩엯 ?듭젣"")'"
trading_bot.py,9323,comment,'                    # ML DB: BLOCKED 湲곕줉'
trading_bot.py,9336,comment,'                # ?μ쨷 怨좎젏洹쇱젒 吏꾩엯 李⑤떒 ???뱀씪 怨좎젏 ?鍮?-2% ?대궡 ?좉퇋 吏꾩엯 蹂대쪟'
trading_bot.py,9337,comment,"'                # ?μ큹諛?30遺? ?쒖쇅, KR/US 怨듯넻 ?곸슜'"
trading_bot.py,9349,string/docstring,"'                                f""  [{ticker}] 怨좎젏洹쇱젒 李⑤떒: ?꾩옱媛={float(price):,.0f} ""'"
trading_bot.py,9350,string/docstring,"'                                f""?뱀씪怨좎젏={_day_high:,.0f} ""'"
trading_bot.py,9351,string/docstring,"'                                f""from_high={_from_high_pct:.2f}% > {_FROM_HIGH_BLOCK}% ??吏꾩엯 蹂대쪟""'"
trading_bot.py,9354,comment,'                # 留덇컧 吏곸쟾 ?좉퇋 吏꾩엯 李⑤떒 ???뱀씪 泥?궛 遺덇? 諛⑹?'
trading_bot.py,9359,string/docstring,"'                    log.info(f""[留덇컧 吏곸쟾 李⑤떒 {market}] {ticker} ??吏꾩엯 ?쒗븳 ?쒓컙 珥덇낵 ""'"
trading_bot.py,9360,string/docstring,"'                             f""({_since_open_min:.0f}遺?>= {_cutoff}遺?"")'"
trading_bot.py,9362,comment,"'                # ?? 吏꾩엯 ?곗꽑?쒖쐞 ?먯닔 (Phase 1: 濡쒓렇/ML 湲곕줉, hard cutoff ?놁쓬) ????'"
trading_bot.py,9396,comment,'                # ?? entry_priority cutoff (Phase 2 ??env/?붾젅洹몃옩 ON/OFF) ????'
trading_bot.py,9401,string/docstring,"'                        f""score={_ep_score:.3f} < {_effective_entry_cutoff:.3f} ??吏꾩엯 蹂대쪟""'"
trading_bot.py,9412,comment,'                # ?? ATR 湲곕컲 ?숈쟻 TP/SL ???????????????????????????????????????'
trading_bot.py,9413,comment,'                # ATR???덉쑝硫?蹂?숈꽦??鍮꾨????먯젅/紐⑺몴媛 ?ъ슜 (Risk:Reward 2:1)'
trading_bot.py,9414,comment,'                # ATR ?녾굅??怨꾩궛 遺덇?硫??꾨왂 ?뚮씪誘명꽣 ?대갚'
trading_bot.py,9420,comment,'                    # mean_reversion: BB 以묒꽑?????먯뿰?ㅻ윭??紐⑺몴 ??BB媛 ATR蹂대떎 媛源뚯슦硫?BB ?곗꽑'
trading_bot.py,9444,comment,"'                # KR momentum: 湲곕낯 cap 珥덇낵 援ш컙? ?④퀎??媛먯븸?쇰줈 諛쏄퀬,'"
trading_bot.py,9445,comment,'                # high cap 珥덇낵 援ш컙留?李⑤떒?쒕떎.'
trading_bot.py,9459,string/docstring,"'                            f""  [{ticker}] KR momentum ATR 媛먯븸: ""'"
trading_bot.py,9469,string/docstring,"'                            f""  [{ticker}] KR momentum ATR 李⑤떒: ""'"
trading_bot.py,9499,comment,'                # ?꾨왂蹂?size_mult ?곸슜 (?? momentum 0.4~1.0 ???⑹쓽 size_pct ?ㅼ??쇰쭅)'
trading_bot.py,9501,comment,'                # ?? 1. entry_priority score ??size_mult 蹂댁젙 ????????????????'
trading_bot.py,9502,comment,'                # ?좏샇 ?덉쭏????쓣?섎줉 ?ъ???異뺤냼 (phase 1 ?곗씠???놁뼱??利됱떆 ?곸슜)'
trading_bot.py,9515,comment,'                # ?? 2. ?뱀씪 ?먯젅 移댁슫????size_mult ?먮룞 異뺤냼 ???????????????'
trading_bot.py,9519,string/docstring,"'                        f""  [{ticker}] ?뱀씪 ?먯젅 {_sl_cnt_now}?????좉퇋 吏꾩엯 李⑤떒""'"
trading_bot.py,9528,comment,'                # ?? 3. ???꾨컲 吏꾩엯 湲곗? 媛뺥솕 ????????????????????????????????'
trading_bot.py,9529,comment,'                # KR 14:00 ?댄썑 / US 03:00 ?댄썑: score < 0.6?대㈃ 吏꾩엯 蹂대쪟'
trading_bot.py,9530,comment,'                # ?몃쾭??ETF ?쒖쇅 ?????꾨컲 ?섎씫 吏????吏꾩엯 湲고쉶媛 ?ㅽ엳????醫뗭쓬'
trading_bot.py,9538,string/docstring,"'                            f""  [{ticker}] ???꾨컲({_since_open_late:.0f}遺? ""'"
trading_bot.py,9539,string/docstring,"'                            f""score={_ep_score:.3f} < {_LATE_SCORE_MIN} ??吏꾩엯 蹂대쪟""'"
trading_bot.py,9555,comment,'                # ?? ?좏샇 ?섏쭛 ???ъ씠???꾨즺 ??score ?뺣젹 ??二쇰Ц ?ㅽ뻾 ????????'
trading_bot.py,9603,comment,'        # ?? ?섏쭛???좏샇 ?뺣젹 ??二쇰Ц ?ㅽ뻾 ????????????????????????????????????'
trading_bot.py,10127,string/docstring,"'                        log.debug(f""  [{_s_tk}] ?쒖옣 ?덉궛 珥덇낵 ({order_cost:,.0f}??> {avail:,.0f}?? ???ㅽ궢"")'"
trading_bot.py,10150,string/docstring,"'                        log.debug(f""  [{_s_tk}] ?꾧툑 遺議?({order_cost:,.0f}??> {self.risk.cash:,.0f}?? ???ㅽ궢"")'"
trading_bot.py,10207,string/docstring,"'                        log.info(f""[二쇰Ц ?ъ쟾泥댄겕 ?ㅽ뙣] {_s_tk} ??{precheck.get(\'msg\',\'二쇰Ц 遺덇?\')}"")'"
trading_bot.py,10242,comment,'                        # ?곗냽 ?ㅻ쪟 移댁슫??利앷? ??3???댁긽?대㈃ ?뱀씪 李⑤떒'
trading_bot.py,10246,string/docstring,"'                            _blk_reason = f""?곗냽?ㅻ쪟 {_err_cnt}?? {e}""'"
trading_bot.py,10248,string/docstring,"'                            log.warning(f""[二쇰Ц?ㅻ쪟李⑤떒 {market}] {_s_tk} {_err_cnt}???곗냽 ???뱀씪 李⑤떒: {e}"")'"
trading_bot.py,10250,string/docstring,"'                            _reason = f""VTS 二쇰Ц?ㅽ뙣: {e}""'"
trading_bot.py,10275,string/docstring,"'                        _reason = result.get(""msg"", """") or ""二쇰Ц嫄곗젅""'"
trading_bot.py,10276,comment,'                        # 留ㅻℓ遺덇? 醫낅ぉ ???몄뀡 ???ъ떆??李⑤떒 (KR/US 怨듯넻)'
trading_bot.py,10277,string/docstring,"'                        if ""留ㅻℓ遺덇?"" in _reason or ""二쇰Ц泥섎━媛 ?덈릺?덉뒿?덈떎"" in _reason:'"
trading_bot.py,10279,string/docstring,"'                            log.warning(f""[留ㅻℓ遺덇?] {_s_tk} ?몄뀡 ??吏꾩엯 李⑤떒: {_reason}"")'"
trading_bot.py,10299,comment,"'                    # 二쇰Ц ?깃났 ???곗냽 ?ㅻ쪟 移댁슫??珥덇린??                    self._order_error_count.pop(_s_tk, None)'"
trading_bot.py,10311,string/docstring,"'                        f""二쇰Ц踰덊샇={result.get(\'order_no\',\'\')} | score={_s_ep:.3f}""'"
trading_bot.py,10318,string/docstring,"'                        reason=f""{_s_strat} 吏꾩엯"",'"
trading_bot.py,10417,string/docstring,"'                        detail=""泥닿껐 ?뺤씤 ??蹂댁쑀 ?ъ??섏뿉 諛섏쁺?⑸땲??"",'"
trading_bot.py,10424,comment,'        # Core 5 猷⑦봽 ?꾨즺 ?? ?뱁꽣 ETF 媛뺤꽭 ?좏샇媛 ?덉쑝硫?異붽? 吏꾩엯 ?쒕룄'
trading_bot.py,10449,comment,'                        # ?대? ?ъ???蹂댁쑀 以묒씠硫??ㅽ궢'
trading_bot.py,10451,string/docstring,"'                            log.debug(f""  [Tier2] {_t2_ticker} ?대? ?ъ???蹂댁쑀 ???ㅽ궢"")'"
trading_bot.py,10453,comment,'                        # 吏꾩엯 荑⑤떎??泥댄겕'
trading_bot.py,10455,string/docstring,"'                            log.debug(f""  [Tier2] {_t2_ticker} 吏꾩엯 荑⑤떎?????ㅽ궢"")'"
trading_bot.py,10457,comment,'                        # US 二쇰Ц 李⑤떒 泥댄겕'
trading_bot.py,10460,string/docstring,"'                            log.debug(f""  [Tier2] {_t2_ticker} 二쇰Ц李⑤떒: {_t2_blocked}"")'"
trading_bot.py,10470,comment,'                        # 50% ?ъ씠利??곸슜'
trading_bot.py,10472,comment,"'                        _t2_sl, _t2_tp = 0.025, 0.05  # Tier2 怨좎젙 SL 2.5% / TP 5%'"
